date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,2.27,2.25,2.27,2.25,-0.03,-1,287000,8,648850
2017-05-23,2.24,2.21,2.24,2.21,-0.04,-1,443000,12,983150
2017-05-24,2.21,2.2,2.22,2.19,-0.01,-1,372000,6,817400
2017-05-25,2.17,2.11,2.17,2.11,-0.09,-1,435000,14,930790
2017-05-26,2.12,2.12,2.12,2.12,0.01,1,17000,2,36040
2017-05-31,2.11,2.16,2.17,2.11,0.04,1,122000,8,258900
2017-06-01,2.14,2.13,2.15,2.13,-0.03,-1,104000,5,222090
2017-06-02,2.09,2.08,2.09,2.08,-0.05,-1,36000,4,74980
2017-06-03,2.06,2.04,2.06,2.04,-0.04,-1,15000,3,30750
2017-06-05,2.0,2.0,2.01,2.0,-0.04,-1,22000,4,44150
2017-06-06,2.01,2.0,2.01,1.99,0.0,0,16000,4,32030
2017-06-07,1.98,2.0,2.02,1.97,0.0,0,535000,8,1069570
2017-06-08,1.98,1.98,1.98,1.98,-0.02,-1,260000,2,514800
2017-06-09,1.95,1.99,1.99,1.94,0.01,1,538000,9,1052430
2017-06-12,2.06,2.07,2.07,2.04,0.08,1,208000,5,430280
2017-06-13,2.05,2.05,2.06,2.04,-0.02,-1,37000,4,75620
