date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,52.5,52.5,52.5,52.5,0.0,0,3000,3,157500
2017-05-24,52.5,53.0,53.0,52.5,0.5,1,2000,2,105500
2017-05-25,53.5,53.5,53.5,53.0,0.5,1,21000,5,1118500
2017-05-26,53.0,53.0,53.0,53.0,-0.5,-1,7000,7,371000
2017-05-31,52.0,52.0,52.0,52.0,-1.0,-1,1000,1,52000
2017-06-01,53.0,52.5,53.0,52.5,0.5,1,21000,2,1112500
2017-06-02,53.5,53.0,53.5,53.0,0.5,1,27000,7,1442000
2017-06-03,53.5,53.0,53.5,53.0,0.0,0,22000,3,1176000
2017-06-05,53.0,54.0,54.0,53.0,1.0,1,12000,3,646000
2017-06-06,,,,,0.0,0,0,0,0
2017-06-07,,,,,0.0,0,0,0,0
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,54.0,53.0,54.0,53.0,0.0,0,24000,6,1284500
2017-06-12,52.5,51.5,52.5,51.5,-1.5,-1,32000,3,1678000
