date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.2,1.19,1.2,1.19,-0.01,-1,50000,2,59800
2017-05-23,1.25,1.25,1.25,1.24,0.06,1,72000,5,89980
2017-05-24,1.26,1.27,1.27,1.26,0.02,1,80000,4,101050
2017-05-25,1.32,1.34,1.34,1.32,0.07,1,57000,4,75830
2017-05-26,1.33,1.33,1.33,1.33,-0.01,-1,30000,1,39900
2017-05-31,1.33,1.26,1.33,1.26,-0.07,-1,23000,6,29570
2017-06-01,1.29,1.3,1.3,1.28,0.04,1,51000,4,66140
2017-06-02,1.35,1.36,1.36,1.34,0.06,1,110000,7,148550
2017-06-03,1.38,1.39,1.39,1.38,0.03,1,66000,4,91460
2017-06-05,1.37,1.41,1.41,1.37,0.02,1,46000,4,64580
2017-06-06,1.41,1.41,1.41,1.41,0.0,0,15000,1,21150
2017-06-07,1.44,1.42,1.44,1.42,0.01,1,88000,6,125540
2017-06-08,1.43,1.43,1.43,1.43,0.01,1,40000,1,57200
2017-06-09,,,,,0.0,0,0,0,0
2017-06-12,1.34,1.34,1.36,1.34,0.0,0,77000,6,103980
