date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,15.1,15.1,15.1,15.1,0.1,1,1000,1,15100
2017-05-23,15.2,15.3,15.3,15.2,0.2,1,62000,6,948400
2017-05-24,15.0,15.1,15.1,15.0,-0.2,-1,62000,4,930200
2017-05-25,15.1,15.0,15.1,15.0,-0.1,-1,53000,8,797900
2017-05-26,15.0,15.0,15.0,15.0,0.0,0,8000,2,120000
2017-05-31,14.9,14.8,14.9,14.8,-0.2,-1,185000,9,2738300
2017-06-01,14.8,14.7,14.8,14.7,-0.1,-1,30000,6,441100
2017-06-02,,,,,0.0,0,0,0,0
2017-06-03,14.8,14.9,14.9,14.8,0.0,0,3000,2,44600
2017-06-05,15.0,15.0,15.0,15.0,0.1,1,2000,1,30000
2017-06-06,15.1,15.1,15.1,15.1,0.1,1,3000,2,45300
2017-06-07,15.1,15.0,15.1,15.0,-0.1,-1,8000,4,120500
2017-06-08,15.1,15.2,15.2,15.1,0.2,1,24000,5,364700
2017-06-09,15.3,15.0,15.3,15.0,-0.2,-1,130000,8,1954400
2017-06-12,15.1,15.1,15.1,15.1,0.1,1,1000,1,15100
2017-06-13,15.2,15.2,15.2,15.2,0.1,1,6000,5,91200
