date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,1.19,1.2,1.2,1.19,0.0,0,102000,2,121400
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,1.1,1.1,1.1,1.1,0.0,0,270000,2,297000
2017-05-26,1.1,1.1,1.1,1.1,0.0,0,28000,2,30800
2017-05-31,1.14,1.15,1.15,1.14,0.05,1,251000,2,286150
2017-06-01,1.12,1.12,1.12,1.12,-0.03,-1,250000,1,280000
2017-06-02,1.06,1.07,1.08,1.06,-0.05,-1,287000,3,304890
2017-06-03,1.04,1.03,1.04,1.03,-0.04,-1,115000,5,118500
2017-06-05,1.03,0.99,1.03,0.99,-0.04,-1,610000,12,612900
2017-06-06,0.98,0.98,0.99,0.98,-0.01,-1,890000,8,873300
2017-06-07,0.97,0.97,0.97,0.96,-0.01,-1,235000,3,227850
2017-06-08,0.98,0.97,0.98,0.97,0.0,0,60000,2,58600
2017-06-09,0.94,0.98,0.98,0.94,0.01,1,112000,5,109320
2017-06-12,1.03,1.05,1.06,1.02,0.07,1,28000,7,28950
